SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
1,900,,,,1,1,World,0,World,2,Medium,2058,9992730.945,10008310.11,4997790.059,5010520.052,76.7489,99.7459,37.3644,31158.918,3.113,31158.331,0.311,,131417.752,8969.535,13.131,2.0766,0.9807,29.184,104.6,100258.834,52153.879,48104.955,10.018,78.1069,75.6721,80.6482,65.2552,63.102,67.4807,20.2967,18.9938,21.5215,10.032,9.2466,10.6648,2033.515,15.4657,129658.845,2876.815,21.8286,56.9334,67.8237,45.4897,128.6624,154.2577,101.4148,54.5974,66.452,42.1159,103.8488,126.1318,80.2719,0,0
1,900,,,,1,1,World,0,World,2,Medium,2059,10023889.28,10038705.86,5012352.828,5026353.033,76.982,99.7215,37.4961,29634.121,2.952,29633.17,0.295,,130875.447,8848.458,13.037,2.0648,0.9756,29.204,104.6,101241.326,52625.312,48616.014,10.085,78.2102,75.7817,80.7458,65.3336,63.1887,67.5513,20.3501,19.0539,21.5705,10.0636,9.2793,10.6975,1999.142,15.2653,129145.004,2828.926,21.5485,56.3824,67.2747,44.9424,127.6697,153.1708,100.5334,54.2273,66.0396,41.8016,103.1491,125.3147,79.7074,0,0
1,900,,,,1,1,World,0,World,2,Medium,2060,10053522.45,10067733.61,5026244.57,5041489.037,77.2046,99.6976,37.6176,28422.712,2.823,28422.321,0.282,,130616.046,8736.032,12.974,2.0571,0.9724,29.226,104.6,102193.334,53084.632,49108.702,10.151,78.3141,75.8916,80.8445,65.4119,63.2744,67.6231,20.4023,19.1122,21.6192,10.0967,9.3134,10.7317,1968.259,15.0642,128910.228,2783.957,21.2622,55.7957,66.6775,44.3722,126.6678,152.081,99.6383,53.8534,65.6283,41.4787,102.4479,124.5099,79.1288,0,0
1,900,,,,1,1,World,0,World,2,Medium,2061,10081944.77,10095573.06,5039552.513,5056020.551,77.4181,99.6743,37.7351,27257.14,2.7,27256.594,0.27,,130382.676,8624.068,12.915,2.0495,0.9693,29.247,104.6,103125.536,53539.498,49586.038,10.215,78.4154,75.9978,80.9421,65.4879,63.3564,67.6942,20.4523,19.1673,21.6667,10.13,9.3475,10.7665,1938.68,14.8647,128701.086,2740.687,20.9787,55.1988,66.0646,43.797,125.6796,151.0138,98.7473,53.4902,65.2325,41.1614,101.756,123.7254,78.5476,0,0
1,900,,,,1,1,World,0,World,2,Medium,2062,10109201.36,10122307.68,5052325.261,5069982.418,77.6231,99.6517,37.8514,26213.275,2.59,26212.636,0.259,,130229.106,8513.226,12.866,2.043,0.9667,29.268,104.6,104015.831,53955.844,50059.987,10.276,78.5177,76.1085,81.0361,65.5646,63.4424,67.7619,20.502,19.2249,21.7108,10.1649,9.3857,10.8005,1909.982,14.6631,128570.935,2698.546,20.6915,54.5894,65.4283,43.2201,124.6538,149.8771,97.8521,53.1378,64.8421,40.8609,101.0292,122.878,77.9603,0,0
1,900,,,,1,1,World,0,World,2,Medium,2063,10135414,10147949.12,5064568.18,5083380.935,77.8197,99.6299,37.9667,25070.854,2.47,25070.237,0.247,,129916.034,8386.915,12.802,2.034,0.9629,29.29,104.6,104845.18,54359.326,50485.854,10.332,78.6215,76.2182,81.1348,65.6421,63.5265,67.8336,20.5523,19.2807,21.7582,10.2011,9.4233,10.8373,1878.426,14.4531,128284.09,2654.123,20.3967,53.9694,64.7815,42.6324,123.609,148.7322,96.9255,52.7934,64.4654,40.5621,100.2912,122.0307,77.3492,0,0
1,900,,,,1,1,World,0,World,2,Medium,2064,10160484.23,10172513.78,5076284.358,5096229.417,78.0081,99.6086,38.081,24059.841,2.365,24059.083,0.237,,129730.585,8275.01,12.753,2.0271,0.9601,29.309,104.6,105670.744,54753.12,50917.624,10.388,78.7214,76.3256,81.2276,65.717,63.6095,67.9009,20.6001,19.3356,21.8015,10.2354,9.4609,10.8704,1850.488,14.2604,128121.398,2613.697,20.1199,53.3734,64.1545,42.0726,122.603,147.6244,96.0403,52.4634,64.1039,40.277,99.5768,121.209,76.7602,0,0
1,900,,,,1,1,World,0,World,2,Medium,2065,10184543.32,10195964.9,5087456.285,5108508.615,78.1879,99.5879,38.1945,22843.838,2.24,22843.166,0.224,,129297.695,8143.9,12.681,2.0166,0.9555,29.328,104.6,106453.857,55130.34,51323.517,10.441,78.8244,76.4369,81.3226,65.7933,63.6939,67.9697,20.6487,19.391,21.8457,10.2724,9.5011,10.9064,1818.119,14.0541,127715.686,2568.433,19.8249,52.7486,63.4849,41.4983,121.5651,146.4715,95.1396,52.1231,63.7262,39.9876,98.8497,120.3697,76.1655,0,0
1,900,,,,1,1,World,0,World,2,Medium,2066,10207386.48,10218273.02,5098063.718,5120209.298,78.359,99.5675,38.3077,21773.457,2.131,21773.067,0.213,,129015.56,8021.962,12.626,2.0088,0.9523,29.347,104.6,107242.103,55514.589,51727.514,10.495,78.9248,76.5447,81.416,65.8677,63.776,68.0368,20.6952,19.4442,21.8879,10.31,9.5419,10.9428,1787.934,13.8533,127458.302,2525.511,19.5374,52.1368,62.8412,40.9229,120.5522,145.3633,94.2431,51.7936,63.369,39.6986,98.14,119.5609,75.575,0,0
1,900,,,,1,1,World,0,World,2,Medium,2067,10229159.55,10239583.78,5108171.311,5131412.469,78.5224,99.5471,38.4204,20848.989,2.036,20848.459,0.204,,128851.429,7903.162,12.584,2.0033,0.9502,29.365,104.6,108002.44,55898.513,52103.927,10.548,79.023,76.649,81.5084,65.9417,63.8562,68.1054,20.7416,19.4955,21.9317,10.3513,9.5852,10.9845,1762.532,13.6759,127314.954,2487.075,19.2721,51.5569,62.2249,40.3842,119.5941,144.3128,93.3997,51.49,63.0428,39.4304,97.4644,118.7942,75.0114,0,0
1,900,,,,1,1,World,0,World,2,Medium,2068,10250008.01,10259872.99,5117761.366,5142111.625,78.678,99.5265,38.5329,19730.597,1.923,19729.965,0.192,,128481.564,7775.479,12.523,1.9952,0.9467,29.383,104.6,108750.967,56274.522,52476.445,10.6,79.1218,76.753,81.6027,66.0153,63.9355,68.1739,20.787,19.5461,21.9743,10.3929,9.6297,11.0254,1733.347,13.4849,126969.67,2445.257,18.9954,50.9624,61.6078,39.8156,118.6385,143.2871,92.5358,51.1639,62.6976,39.1349,96.8043,118.0577,74.4489,0,0
1,900,,,,1,1,World,0,World,2,Medium,2069,10269737.97,10279074.87,5126804.752,5152270.118,78.8252,99.5057,38.6455,18674.407,1.817,18673.792,0.182,,128156.285,7647.342,12.468,1.9883,0.9439,29.4,104.6,109481.878,56635.962,52845.916,10.651,79.2203,76.86,81.6926,66.0886,64.0165,68.2396,20.8328,19.5984,22.0158,10.4352,9.6758,11.0665,1704.25,13.2929,126668.52,2403.688,18.7189,50.375,60.9709,39.2825,117.7108,142.2583,91.7354,50.8135,62.3064,38.8368,96.172,117.3337,73.9325,0,0
1,900,,,,1,1,World,0,World,2,Medium,2070,10288411.77,10297166.71,5135283.306,5161883.404,78.964,99.4847,38.7583,17510.554,1.701,17509.89,0.17,,127734.032,7518.128,12.405,1.9805,0.9406,29.418,104.6,110223.478,57021.014,53202.464,10.704,79.317,76.961,81.7857,66.16,64.0924,68.3073,20.8772,19.6468,22.0585,10.478,9.7204,11.1099,1674.833,13.1054,126270.987,2361.558,18.4454,49.7879,60.3574,38.725,116.7989,141.2868,90.9069,50.4311,61.8925,38.496,95.5556,116.6565,73.3998,0,0
1,900,,,,1,1,World,0,World,2,Medium,2071,10305921.66,10314142.3,5143189.581,5170952.722,79.0942,99.4631,38.8714,16441.871,1.594,16441.294,0.159,,127366.76,7395.268,12.349,1.9743,0.938,29.435,104.6,110924.889,57376.053,53548.836,10.755,79.4163,77.0666,81.8788,66.2346,64.1726,68.3767,20.9248,19.6993,22.1033,10.5207,9.7661,11.152,1647.086,12.926,125926.827,2321.109,18.18,49.2062,59.7318,38.1912,115.8836,140.289,90.1004,50.0091,61.4204,38.1338,94.93,115.9576,72.8719,0,0
1,900,,,,1,1,World,0,World,2,Medium,2072,10322362.95,10330059.85,5150565.32,5179494.535,79.2162,99.4415,38.985,15394.381,1.49,15393.809,0.149,,127057.663,7280.644,12.3,1.9696,0.9362,29.451,104.6,111663.282,57735.138,53928.144,10.81,79.5092,77.1676,81.9634,66.3053,64.2517,68.4391,20.9701,19.7523,22.1428,10.5569,9.8074,11.1858,1623.859,12.7758,125637.024,2285.249,17.9455,48.6652,59.1608,37.6832,115.0562,139.3882,89.3726,49.5908,60.9493,37.7771,94.3646,115.3181,72.4061,0,0
1,900,,,,1,1,World,0,World,2,Medium,2073,10337756.76,10344891.49,5157397.868,5187493.624,79.33,99.4198,39.0992,14270.061,1.38,14269.467,0.138,,126647.678,7157.87,12.243,1.9641,0.934,29.468,104.6,112377.617,58092.823,54284.794,10.863,79.6054,77.2721,82.0512,66.3778,64.3313,68.5045,21.0166,19.8048,22.1854,10.592,9.8457,11.2201,1597.523,12.6079,125249.241,2246.346,17.6937,48.0981,58.5383,37.176,114.2135,138.4531,88.6507,49.1573,60.4533,37.415,93.8018,114.6781,71.9466,0,0
1,900,,,,1,1,World,0,World,2,Medium,2074,10352026.23,10358552.76,5163634.696,5194918.066,79.4347,99.3978,39.214,13053.638,1.26,13053.074,0.126,,126138.555,7031.739,12.177,1.9576,0.9312,29.486,104.6,113084.917,58455.656,54629.261,10.917,79.6992,77.3714,82.1396,66.4491,64.4073,68.5715,21.0634,19.8558,22.23,10.6263,9.8825,11.2546,1571.229,12.4492,124762.395,2208.278,17.4571,47.5536,57.95,36.6788,113.413,137.5861,87.9428,48.733,59.9774,37.0501,93.2674,114.0882,71.492,0,0
1,900,,,,1,1,World,0,World,2,Medium,2075,10365079.3,10370994.2,5169250.791,5201743.408,79.5301,99.3754,39.3299,11830.345,1.141,11829.797,0.114,,125610.364,6912.347,12.112,1.9515,0.9287,29.504,104.6,113780.019,58803.442,54976.577,10.971,79.7938,77.4726,82.2275,66.5203,64.4844,68.6369,21.1102,19.9082,22.2731,10.6595,9.9191,11.2871,1543.86,12.283,124257.305,2168.92,17.2118,47.0006,57.3565,36.1695,112.614,136.7212,87.2356,48.3093,59.5029,36.6842,92.7445,113.5087,71.0501,0,0
1,900,,,,1,1,World,0,World,2,Medium,2076,10376909.1,10382180.4,5174238.982,5207941.414,79.6159,99.3529,39.4467,10543.287,1.015,10542.599,0.102,,125002.277,6787.825,12.04,1.9447,0.9258,29.522,104.6,114458.99,59129.396,55329.594,11.025,79.8869,77.5745,82.3114,66.5918,64.5637,68.7002,21.1568,19.9616,22.3146,10.6917,9.9561,11.3172,1517.867,12.1343,123671.228,2131.17,16.9872,46.4688,56.7721,35.6941,111.8392,135.8613,86.5737,47.8793,59.0084,36.3258,92.2265,112.9189,70.6297,0,0
1,900,,,,1,1,World,0,World,2,Medium,2077,10387451.7,10392082,5178580.262,5213501.738,79.6918,99.3302,39.5649,9261.211,0.892,9260.607,0.089,,124365.479,6665.667,11.968,1.938,0.923,29.541,104.6,115104.268,59458.945,55645.323,11.076,79.9807,77.6739,82.3995,66.6637,64.6403,68.7676,21.2051,20.0139,22.3606,10.7237,9.9898,11.3502,1491.036,11.9806,123057.198,2092.509,16.7585,45.9421,56.2012,35.2149,111.0913,135.0501,85.916,47.4533,58.5269,35.9617,91.7383,112.3796,70.2176,0,0
1,900,,,,1,1,World,0,World,2,Medium,2078,10396712.3,10400749.75,5182291.475,5218458.278,79.7583,99.3069,39.6847,8075.428,0.777,8074.9,0.078,,123814.989,6555.183,11.905,1.9331,0.921,29.56,104.6,115739.561,59780.308,55959.253,11.128,80.0721,77.77,82.486,66.7341,64.7147,68.8342,21.2523,20.0646,22.406,10.7543,10.0223,11.3814,1467.456,11.8444,122526.427,2056.465,16.5438,45.4246,55.6393,34.7451,110.3202,134.2168,85.2323,47.0203,58.0376,35.5905,91.2148,111.805,69.7688,0,0
1,900,,,,1,1,World,0,World,2,Medium,2079,10404787.2,10408266.92,5185422.042,5222844.88,79.8159,99.2835,39.8058,6960.03,0.669,6959.438,0.067,,123303.522,6446.07,11.847,1.9292,0.9195,29.579,104.6,116343.492,60075.104,56268.388,11.178,80.1623,77.8665,82.5695,66.8037,64.7895,68.8983,21.2994,20.1163,22.45,10.7839,10.0548,11.4107,1444.12,11.7047,122034.608,2021.188,16.3303,44.9212,55.0897,34.2911,109.5068,133.3199,84.5265,46.598,57.5578,35.2311,90.6448,111.1639,69.2918,0,0
1,900,,,,1,1,World,0,World,2,Medium,2080,10411746.64,10414637.19,5187975.886,5226661.302,79.8648,99.2598,39.9278,5781.726,0.555,5781.095,0.056,,122675.812,6339.772,11.779,1.9238,0.9173,29.598,104.5,116894.086,60348.151,56545.935,11.224,80.2526,77.9615,82.6549,66.8744,64.8641,68.9651,21.3471,20.1673,22.4959,10.8145,10.0874,11.4416,1420.984,11.5748,121426.636,1986.608,16.1296,44.4286,54.5537,33.8452,108.6302,132.3511,83.7644,46.1655,57.0675,34.8611,89.998,110.4348,68.7475,0,0
1,900,,,,1,1,World,0,World,2,Medium,2081,10417527.74,10419851.49,5189949.358,5229902.132,79.9048,99.2361,40.0507,4648.223,0.446,4647.506,0.045,,122061.916,6231.437,11.715,1.9189,0.9152,29.619,104.5,117413.693,60599.545,56814.148,11.269,80.3421,78.0574,82.7375,66.9444,64.9393,69.0297,21.3941,20.2179,22.5405,10.8438,10.119,11.4711,1398.1,11.4458,120832.093,1952.493,15.9309,43.9359,54.0056,33.4114,107.6881,131.2791,82.9739,45.7277,56.5585,34.4997,89.2828,109.6021,68.1689,0,0
1,900,,,,1,1,World,0,World,2,Medium,2082,10422175.24,10424022.9,5191403.498,5232619.397,79.9368,99.2123,40.1745,3695.971,0.354,3695.307,0.035,,121564.29,6122.942,11.662,1.916,0.9141,29.641,104.5,117868.319,60817.857,57050.462,11.308,80.4322,78.1551,82.8192,67.0156,65.0159,69.0948,21.4433,20.2709,22.5871,10.8734,10.1504,11.5008,1376.816,11.3191,120352.313,1920.298,15.7365,43.4566,53.4554,33.0077,106.7365,130.1763,82.1957,45.298,56.0536,34.1503,88.5527,108.7446,67.5844,0,0
1,900,,,,1,1,World,0,World,2,Medium,2083,10425870.55,10427226.4,5192372.852,5234853.548,79.9613,99.1885,40.2991,2712.331,0.26,2711.702,0.026,,120968.156,6016.263,11.601,1.9116,0.9124,29.662,104.5,118255.825,61007.564,57248.261,11.341,80.5252,78.2516,82.9082,67.089,65.0924,69.1649,21.4925,20.3228,22.6346,10.9042,10.1832,11.5315,1354.033,11.1856,119775.665,1886.801,15.5363,42.9672,52.933,32.5536,105.7571,129.0986,81.3312,44.8575,55.5622,33.7643,87.8,107.8984,66.94,0,0
1,900,,,,1,1,World,0,World,2,Medium,2084,10428582.25,10429447.4,5192850.546,5236596.849,79.9784,99.1646,40.4246,1730.807,0.166,1730.288,0.017,,120365.885,5909.954,11.541,1.9071,0.9105,29.684,104.5,118635.078,61187.568,57447.51,11.375,80.6146,78.3486,82.9892,67.1602,65.1689,69.2301,21.5375,20.3706,22.6775,10.934,10.2152,11.561,1332.756,11.0648,119191.512,1854.988,15.3492,42.4982,52.3935,32.1594,104.806,127.9969,80.5502,44.426,55.056,33.412,87.0618,107.0334,66.3443,0,0
1,900,,,,1,1,World,0,World,2,Medium,2085,10430312.54,10430679.1,5192831.01,5237848.091,79.9878,99.1405,40.5508,733.777,0.07,733.124,0.007,,119678.778,5799.755,11.474,1.9013,0.908,29.706,104.5,118945.001,61341.354,57603.647,11.404,80.705,78.4446,83.0731,67.233,65.2457,69.2983,21.5819,20.4164,22.7212,10.9667,10.2493,11.594,1311.148,10.9471,118522.905,1823.199,15.168,42.041,51.8753,31.7669,103.8598,126.9144,79.7576,43.9973,54.5573,33.0576,86.3207,106.1742,65.7357,0,0
1,900,,,,1,1,World,0,World,2,Medium,2086,10431045.66,10430926.28,5192308.612,5238617.669,79.9897,99.116,40.6777,-238.039,-0.023,-238.765,-0.002,,118975.344,5690.123,11.406,1.8951,0.9054,29.729,104.5,119213.383,61480.091,57733.292,11.429,80.7968,78.5405,83.16,67.3066,65.3221,69.3686,21.6244,20.4593,22.764,11.0008,10.2843,11.6287,1288.691,10.8226,117838.702,1790.542,14.9799,41.577,51.3594,31.3582,102.9002,125.8332,78.9345,43.5697,54.069,32.6941,85.5721,105.3191,65.1056,0,0
1,900,,,,1,1,World,0,World,2,Medium,2087,10430806.9,10430267.62,5191321.302,5238946.321,79.9847,99.0909,40.8047,-1077.971,-0.104,-1078.549,-0.01,,118384.844,5585.49,11.35,1.8905,0.9034,29.75,104.5,119462.815,61609.587,57853.228,11.454,80.8856,78.6346,83.2426,67.3791,65.3985,69.4367,21.6658,20.5011,22.8054,11.0363,10.3206,11.665,1269.471,10.716,117264.45,1761.432,14.8127,41.1424,50.8681,30.9835,101.9739,124.769,78.1611,43.1555,53.5873,32.3512,84.8354,104.4603,64.5032,0,0
1,900,,,,1,1,World,0,World,2,Medium,2088,10429728.35,10428830.63,5189929.052,5238901.574,79.9736,99.0652,40.9313,-1794.709,-0.172,-1795.445,-0.017,,117907.734,5484.431,11.306,1.8877,0.9023,29.773,104.5,119702.443,61744.215,57958.228,11.478,80.9744,78.7272,83.327,67.4509,65.4719,69.5064,21.7063,20.5403,22.8478,11.0727,10.3569,11.703,1250.832,10.6025,116803.087,1732.706,14.6372,40.6972,50.3583,30.6068,101.0382,123.7,77.3728,42.7446,53.112,32.0081,84.098,103.6123,63.8869,0,0
1,900,,,,1,1,World,0,World,2,Medium,2089,10427932.9,10426601.15,5188126.358,5238474.789,79.9565,99.0389,41.0573,-2662.776,-0.255,-2663.515,-0.026,,117242.146,5371.616,11.245,1.8816,0.8997,29.796,104.5,119904.922,61845.183,58059.739,11.5,81.0664,78.8258,83.4111,67.5254,65.5507,69.5756,21.7487,20.5834,22.8894,11.1113,10.3969,11.7414,1229.706,10.4806,116155.807,1701.922,14.4551,40.2417,49.8301,30.2281,100.0724,122.5786,76.5774,42.328,52.6235,31.6671,83.3355,102.7199,63.265,0,0
1,900,,,,1,1,World,0,World,2,Medium,2090,10425269.39,10423541.04,5185896.747,5237644.288,79.9331,99.012,41.1823,-3456.006,-0.332,-3456.706,-0.033,,116668.119,5270.53,11.193,1.8769,0.8977,29.819,104.5,120124.125,61963.186,58160.939,11.525,81.1562,78.9202,83.4953,67.5986,65.6266,69.6454,21.79,20.6242,22.9313,11.1492,10.4355,11.78,1210.831,10.3714,115597.843,1673.326,14.2839,39.7971,49.3226,29.85,99.1265,121.4948,75.7818,41.9188,52.1501,31.3255,82.5827,101.8495,62.6389,0,0
1,900,,,,1,1,World,0,World,2,Medium,2091,10421812.68,10419647.13,5183229.224,5236417.908,79.9032,98.9843,41.3057,-4330.561,-0.416,-4331.102,-0.042,,116014.029,5164.731,11.134,1.8707,0.895,29.842,104.5,120344.59,62091.6,58252.99,11.55,81.246,79.0135,83.5809,67.6719,65.7013,69.7169,21.8312,20.6637,22.9745,11.1876,10.4735,11.82,1191.55,10.2632,114960.375,1644.478,14.114,39.3519,48.8116,29.4741,98.1766,120.4093,74.9792,41.5111,51.6804,30.9829,81.8246,100.9792,62.0013,0,0
1,900,,,,1,1,World,0,World,2,Medium,2092,10417481.58,10414959.83,5180150.306,5234809.522,79.8673,98.9559,41.4269,-5042.851,-0.484,-5043.504,-0.048,,115548.65,5064.693,11.095,1.8674,0.8937,29.865,104.5,120591.501,62211.106,58380.395,11.579,81.3351,79.1097,83.6612,67.745,65.7794,69.7837,21.8723,20.7057,23.0145,11.2269,10.5141,11.859,1174.002,10.1546,114509.885,1617.927,13.9479,38.9199,48.3065,29.1195,97.2403,119.3083,74.2206,41.1163,51.2116,30.6659,81.0733,100.0868,61.4004,0,0
1,900,,,,1,1,World,0,World,2,Medium,2093,10412438.08,10409491.09,5176669.8,5232821.288,79.8253,98.9269,41.5453,-5893.448,-0.566,-5893.977,-0.057,,114951.659,4958.524,11.043,1.8619,0.8913,29.889,104.5,120845.107,62350.788,58494.319,11.609,81.4262,79.2047,83.7475,67.8194,65.8556,69.8557,21.9136,20.7453,23.0574,11.2669,10.5534,11.9007,1155.155,10.0423,113929.202,1589.873,13.7756,38.4679,47.7858,28.7398,96.2763,118.2022,73.4097,40.7094,50.7405,30.3261,80.3028,99.1975,60.7562,0,0
1,900,,,,1,1,World,0,World,2,Medium,2094,10406544.1,10403272.15,5172800.515,5230471.634,79.7776,98.8974,41.6609,-6543.187,-0.629,-6543.901,-0.063,,114561.354,4860.47,11.012,1.8597,0.8906,29.912,104.5,121104.541,62482.193,58622.348,11.641,81.5174,79.3018,83.8315,67.894,65.9333,69.9262,21.9549,20.7855,23.0996,11.3075,10.5937,11.9425,1138.4,9.9325,113553.017,1563.875,13.6044,38.0144,47.2478,28.3755,95.3129,117.0726,72.6253,40.3031,50.2585,29.9991,79.533,98.2917,60.1305,0,0
1,900,,,,1,1,World,0,World,2,Medium,2095,10400000.2,10396305.84,5168552.652,5227753.193,79.7242,98.8676,41.7738,-7388.141,-0.711,-7388.709,-0.071,,113995.198,4755.006,10.965,1.8547,0.8884,29.936,104.5,121383.339,62618.235,58765.104,11.676,81.6087,79.3985,83.9163,67.9683,66.0104,69.9966,21.9954,20.825,23.1409,11.3473,10.6332,11.9833,1119.528,9.8148,113003.313,1536.231,13.4278,37.5553,46.7119,27.9968,94.3424,115.9454,71.8226,39.8972,49.7826,29.6664,78.7603,97.3893,59.4949,0,0
1,900,,,,1,1,World,0,World,2,Medium,2096,10392611.49,10388517.15,5163893.81,5224623.339,79.6645,98.8376,41.8843,-8187.988,-0.788,-8188.681,-0.079,,113492.904,4657.014,10.925,1.8507,0.8867,29.959,104.5,121680.892,62759.273,58921.619,11.713,81.6982,79.4931,83.9994,68.0419,66.0869,70.0664,22.0358,20.8644,23.1819,11.3865,10.672,12.0237,1102.629,9.7098,112515.529,1510.843,13.2648,37.1168,46.2,27.6356,93.4026,114.8543,71.0448,39.5024,49.3203,29.3422,78.0044,96.5071,58.8722,0,0
1,900,,,,1,1,World,0,World,2,Medium,2097,10384422.81,10379888.45,5158814.664,5221073.784,79.5983,98.8075,41.9919,-9067.896,-0.873,-9068.722,-0.087,,112917.957,4554.919,10.879,1.8456,0.8845,29.983,104.5,121985.853,62908.69,59077.163,11.752,81.7865,79.5868,84.081,68.1142,66.1617,70.1353,22.0752,20.9019,23.2232,11.4261,10.7095,12.066,1084.969,9.6023,111955.882,1484.782,13.0997,36.6796,45.6766,27.2889,92.4789,113.7612,70.3019,39.1137,48.8557,29.0328,77.266,95.6312,58.2786,0,0
1,900,,,,1,1,World,0,World,2,Medium,2098,10375354.09,10370445.2,5153334.151,5217111.046,79.5259,98.7775,42.097,-9817.313,-0.947,-9817.781,-0.095,,112457.152,4461.984,10.844,1.8425,0.8832,30.007,104.5,122274.465,63033.782,59240.683,11.791,81.8772,79.6824,84.1655,68.189,66.2391,70.2064,22.1164,20.9417,23.2652,11.4631,10.7456,12.1043,1068.652,9.4978,111509.022,1459.987,12.9365,36.2366,45.1582,26.9251,91.5428,112.6742,69.5267,38.7129,48.3858,28.7042,76.5151,94.7554,57.6589,0,0
1,900,,,,1,1,World,0,World,2,Medium,2099,10365536.31,10360269.36,5147497.978,5212771.384,79.4479,98.7478,42.1997,-10533.215,-1.017,-10533.889,-0.102,,112004.38,4369.617,10.811,1.8396,0.8821,30.03,104.5,122537.595,63153.038,59384.557,11.828,81.969,79.7784,84.2521,68.2644,66.3165,70.279,22.1585,20.9817,23.3093,11.4968,10.7764,12.141,1051.977,9.3873,111070.626,1434.821,12.7669,35.7923,44.6407,26.5573,90.6133,111.5921,68.7598,38.3161,47.9184,28.3811,75.7769,93.8887,57.0556,0,0
1,900,,,,1,1,World,0,World,2,Medium,2100,10355002.42,10349323.04,5141293.478,5208029.56,79.3639,98.7186,42.3005,-11357.926,-1.098,-11358.758,-0.11,,111453.746,4274.206,10.769,1.8354,0.8802,30.054,104.5,122811.672,63255.546,59556.126,11.867,82.0582,79.8752,84.3318,68.338,66.3949,70.3466,22.1996,21.0225,23.35,11.5248,10.8029,12.1706,1035.616,9.2862,110534.197,1410.319,12.6088,35.3659,44.1225,26.2274,89.7165,110.5154,68.0548,37.9266,47.4441,28.0798,75.0603,93.0252,56.4933,0,0
1,900,,,,1,1,World,0,World,2,Medium,2101,10343643.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
